,COCLSACT
4882,NEVER USED COCAINE
4883,NEVER USED COCAINE
4884,NEVER USED COCAINE
4885,NEVER USED COCAINE
4886,NEVER USED COCAINE
4887,NEVER USED COCAINE
4888,NEVER USED COCAINE
4889,NEVER USED COCAINE
4890,NEVER USED COCAINE
4891,NEVER USED COCAINE
4892,NEVER USED COCAINE
4893,NEVER USED COCAINE
4894,NEVER USED COCAINE
4895,NEVER USED COCAINE
4896,NEVER USED COCAINE
4897,NEVER USED COCAINE
4898,NEVER USED COCAINE
4899,NEVER USED COCAINE
4900,NEVER USED COCAINE
4901,DID NOT USE COCAINE PST 12 MOS
4902,NEVER USED COCAINE
4903,NEVER USED COCAINE
4904,NEVER USED COCAINE
4905,NEVER USED COCAINE
4906,NEVER USED COCAINE
4907,NEVER USED COCAINE
4908,NEVER USED COCAINE
4909,NEVER USED COCAINE
4910,NEVER USED COCAINE
4911,NEVER USED COCAINE
4912,NEVER USED COCAINE
4913,NEVER USED COCAINE
4914,NEVER USED COCAINE
4915,NEVER USED COCAINE
4916,NEVER USED COCAINE
4917,NEVER USED COCAINE
4918,NEVER USED COCAINE
4919,NEVER USED COCAINE
4920,NEVER USED COCAINE
4921,NEVER USED COCAINE
4922,NEVER USED COCAINE
4923,NEVER USED COCAINE
4924,NEVER USED COCAINE
4925,NEVER USED COCAINE
4926,NEVER USED COCAINE
4927,NEVER USED COCAINE
4928,NEVER USED COCAINE
4929,NEVER USED COCAINE
4930,NEVER USED COCAINE
4931,NEVER USED COCAINE
4932,NEVER USED COCAINE
4933,NEVER USED COCAINE
4934,NEVER USED COCAINE
4935,NEVER USED COCAINE
4936,NEVER USED COCAINE
4937,NEVER USED COCAINE
4938,NEVER USED COCAINE
4939,NEVER USED COCAINE
4940,NEVER USED COCAINE
4941,NEVER USED COCAINE
4942,NEVER USED COCAINE
4943,NEVER USED COCAINE
4944,DID NOT USE COCAINE PST 12 MOS
4945,NEVER USED COCAINE
4946,NEVER USED COCAINE
4947,NEVER USED COCAINE
4948,NEVER USED COCAINE
4949,NEVER USED COCAINE
4950,NEVER USED COCAINE
4951,NEVER USED COCAINE
4952,NEVER USED COCAINE
4953,NEVER USED COCAINE
4954,NEVER USED COCAINE
4955,NEVER USED COCAINE
4956,NEVER USED COCAINE
4957,NEVER USED COCAINE
4958,NEVER USED COCAINE
4959,DID NOT USE COCAINE PST 12 MOS
4960,DID NOT USE COCAINE PST 12 MOS
4961,NEVER USED COCAINE
4962,NEVER USED COCAINE
4963,NEVER USED COCAINE
4964,NEVER USED COCAINE
4965,NEVER USED COCAINE
4966,NEVER USED COCAINE
4967,NEVER USED COCAINE
4968,NEVER USED COCAINE
4969,NEVER USED COCAINE
4970,NEVER USED COCAINE
4971,NEVER USED COCAINE
4972,NEVER USED COCAINE
4973,DID NOT USE COCAINE PST 12 MOS
4974,NEVER USED COCAINE
4975,NEVER USED COCAINE
4976,NEVER USED COCAINE
4977,NEVER USED COCAINE
4978,NEVER USED COCAINE
4979,NEVER USED COCAINE
4980,No
4981,NEVER USED COCAINE
4982,NEVER USED COCAINE
4983,DID NOT USE COCAINE PST 12 MOS
4984,DID NOT USE COCAINE PST 12 MOS
4985,NEVER USED COCAINE
4986,NEVER USED COCAINE
4987,NEVER USED COCAINE
4988,NEVER USED COCAINE
4989,NEVER USED COCAINE
4990,NEVER USED COCAINE
4991,NEVER USED COCAINE
4992,NEVER USED COCAINE
4993,NEVER USED COCAINE
4994,NEVER USED COCAINE
4995,NEVER USED COCAINE
4996,NEVER USED COCAINE
4997,NEVER USED COCAINE
4998,NEVER USED COCAINE
4999,NEVER USED COCAINE
5000,NEVER USED COCAINE
5001,No
5002,NEVER USED COCAINE
5003,NEVER USED COCAINE
5004,NEVER USED COCAINE
5005,NEVER USED COCAINE
5006,NEVER USED COCAINE
5007,NEVER USED COCAINE
5008,NEVER USED COCAINE
5009,DID NOT USE COCAINE PST 12 MOS
5010,NEVER USED COCAINE
5011,NEVER USED COCAINE
5012,NEVER USED COCAINE
5013,NEVER USED COCAINE
5014,NEVER USED COCAINE
5015,NEVER USED COCAINE
5016,NEVER USED COCAINE
5017,NEVER USED COCAINE
5018,NEVER USED COCAINE
5019,NEVER USED COCAINE
5020,NEVER USED COCAINE
5021,DID NOT USE COCAINE PST 12 MOS
5022,NEVER USED COCAINE
5023,DID NOT USE COCAINE PST 12 MOS
5024,NEVER USED COCAINE
5025,NEVER USED COCAINE
5026,NEVER USED COCAINE
5027,NEVER USED COCAINE
5028,NEVER USED COCAINE
5029,No
5030,NEVER USED COCAINE
5031,NEVER USED COCAINE
5032,NEVER USED COCAINE
5033,NEVER USED COCAINE
5034,NEVER USED COCAINE
5035,NEVER USED COCAINE
5036,NEVER USED COCAINE
5037,NEVER USED COCAINE
5038,NEVER USED COCAINE
5039,NEVER USED COCAINE
5040,DID NOT USE COCAINE PST 12 MOS
5041,NEVER USED COCAINE
5042,NEVER USED COCAINE
5043,NEVER USED COCAINE
5044,NEVER USED COCAINE
5045,NEVER USED COCAINE
5046,DID NOT USE COCAINE PST 12 MOS
5047,NEVER USED COCAINE
5048,NEVER USED COCAINE
5049,NEVER USED COCAINE
5050,DID NOT USE COCAINE PST 12 MOS
5051,NEVER USED COCAINE
5052,NEVER USED COCAINE
5053,NEVER USED COCAINE
5054,NEVER USED COCAINE
5055,NEVER USED COCAINE
5056,NEVER USED COCAINE
5057,NEVER USED COCAINE
5058,NEVER USED COCAINE
5059,NEVER USED COCAINE
5060,NEVER USED COCAINE
5061,NEVER USED COCAINE
5062,NEVER USED COCAINE
5063,NEVER USED COCAINE
5064,NEVER USED COCAINE
5065,NEVER USED COCAINE
5066,NEVER USED COCAINE
5067,NEVER USED COCAINE
5068,NEVER USED COCAINE
5069,NEVER USED COCAINE
5070,NEVER USED COCAINE
5071,NEVER USED COCAINE
5072,NEVER USED COCAINE
5073,NEVER USED COCAINE
5074,DID NOT USE COCAINE PST 12 MOS
5075,NEVER USED COCAINE
5076,NEVER USED COCAINE
5077,NEVER USED COCAINE
5078,NEVER USED COCAINE
5079,NEVER USED COCAINE
5080,DID NOT USE COCAINE PST 12 MOS
5081,DID NOT USE COCAINE PST 12 MOS
5082,NEVER USED COCAINE
5083,No
5084,NEVER USED COCAINE
5085,NEVER USED COCAINE
5086,NEVER USED COCAINE
5087,NEVER USED COCAINE
5088,NEVER USED COCAINE
5089,DID NOT USE COCAINE PST 12 MOS
5090,NEVER USED COCAINE
5091,NEVER USED COCAINE
5092,NEVER USED COCAINE
5093,NEVER USED COCAINE
5094,NEVER USED COCAINE
5095,NEVER USED COCAINE
5096,NEVER USED COCAINE
5097,NEVER USED COCAINE
5098,DID NOT USE COCAINE PST 12 MOS
5099,NEVER USED COCAINE
5100,Yes
5101,NEVER USED COCAINE
5102,NEVER USED COCAINE
5103,No
5104,NEVER USED COCAINE
5105,NEVER USED COCAINE
5106,NEVER USED COCAINE
5107,NEVER USED COCAINE
5108,NEVER USED COCAINE
5109,NEVER USED COCAINE
5110,NEVER USED COCAINE
5111,NEVER USED COCAINE
5112,NEVER USED COCAINE
5113,NEVER USED COCAINE
5114,NEVER USED COCAINE
5115,NEVER USED COCAINE
5116,Yes
5117,DID NOT USE COCAINE PST 12 MOS
5118,NEVER USED COCAINE
5119,NEVER USED COCAINE
5120,NEVER USED COCAINE
5121,NEVER USED COCAINE
5122,NEVER USED COCAINE
5123,NEVER USED COCAINE
5124,NEVER USED COCAINE
5125,NEVER USED COCAINE
5126,NEVER USED COCAINE
5127,NEVER USED COCAINE
5128,NEVER USED COCAINE
5129,DID NOT USE COCAINE PST 12 MOS
5130,NEVER USED COCAINE
5131,NEVER USED COCAINE
5132,NEVER USED COCAINE
5133,NEVER USED COCAINE
5134,NEVER USED COCAINE
5135,NEVER USED COCAINE
5136,NEVER USED COCAINE
5137,NEVER USED COCAINE
5138,NEVER USED COCAINE
5139,NEVER USED COCAINE
5140,NEVER USED COCAINE
5141,NEVER USED COCAINE
5142,NEVER USED COCAINE
5143,NEVER USED COCAINE
5144,NEVER USED COCAINE
5145,NEVER USED COCAINE
5146,DID NOT USE COCAINE PST 12 MOS
5147,NEVER USED COCAINE
5148,NEVER USED COCAINE
5149,NEVER USED COCAINE
5150,NEVER USED COCAINE
5151,DID NOT USE COCAINE PST 12 MOS
5152,NEVER USED COCAINE
5153,NEVER USED COCAINE
5154,NEVER USED COCAINE
5155,NEVER USED COCAINE
5156,DID NOT USE COCAINE PST 12 MOS
5157,DID NOT USE COCAINE PST 12 MOS
5158,NEVER USED COCAINE
5159,NEVER USED COCAINE
5160,NEVER USED COCAINE
5161,NEVER USED COCAINE
5162,NEVER USED COCAINE
5163,NEVER USED COCAINE
5164,NEVER USED COCAINE
5165,NEVER USED COCAINE
5166,NEVER USED COCAINE
5167,NEVER USED COCAINE
5168,NEVER USED COCAINE
5169,NEVER USED COCAINE
5170,NEVER USED COCAINE
5171,NEVER USED COCAINE
5172,NEVER USED COCAINE
5173,DID NOT USE COCAINE PST 12 MOS
5174,NEVER USED COCAINE
5175,NEVER USED COCAINE
5176,DID NOT USE COCAINE PST 12 MOS
5177,NEVER USED COCAINE
5178,NEVER USED COCAINE
5179,NEVER USED COCAINE
5180,NEVER USED COCAINE
5181,NEVER USED COCAINE
5182,NEVER USED COCAINE
5183,NEVER USED COCAINE
5184,NEVER USED COCAINE
5185,NEVER USED COCAINE
5186,NEVER USED COCAINE
5187,NEVER USED COCAINE
5188,NEVER USED COCAINE
5189,NEVER USED COCAINE
5190,NEVER USED COCAINE
5191,DID NOT USE COCAINE PST 12 MOS
5192,NEVER USED COCAINE
5193,NEVER USED COCAINE
5194,NEVER USED COCAINE
5195,NEVER USED COCAINE
5196,NEVER USED COCAINE
5197,NEVER USED COCAINE
5198,NEVER USED COCAINE
5199,NEVER USED COCAINE
5200,NEVER USED COCAINE
5201,No
5202,NEVER USED COCAINE
5203,NEVER USED COCAINE
5204,NEVER USED COCAINE
5205,NEVER USED COCAINE
5206,NEVER USED COCAINE
5207,NEVER USED COCAINE
5208,NEVER USED COCAINE
5209,DID NOT USE COCAINE PST 12 MOS
5210,NEVER USED COCAINE
5211,NEVER USED COCAINE
5212,NEVER USED COCAINE
5213,NEVER USED COCAINE
5214,NEVER USED COCAINE
5215,NEVER USED COCAINE
5216,NEVER USED COCAINE
5217,NEVER USED COCAINE
5218,NEVER USED COCAINE
5219,NEVER USED COCAINE
5220,DID NOT USE COCAINE PST 12 MOS
5221,NEVER USED COCAINE
5222,NEVER USED COCAINE
5223,NEVER USED COCAINE
5224,NEVER USED COCAINE
5225,NEVER USED COCAINE
5226,NEVER USED COCAINE
5227,NEVER USED COCAINE
5228,NEVER USED COCAINE
5229,NEVER USED COCAINE
5230,NEVER USED COCAINE
5231,NEVER USED COCAINE
5232,NEVER USED COCAINE
5233,NEVER USED COCAINE
5234,NEVER USED COCAINE
5235,NEVER USED COCAINE
5236,NEVER USED COCAINE
5237,NEVER USED COCAINE
5238,DID NOT USE COCAINE PST 12 MOS
5239,NEVER USED COCAINE
5240,NEVER USED COCAINE
5241,NEVER USED COCAINE
5242,NEVER USED COCAINE
5243,NEVER USED COCAINE
5244,NEVER USED COCAINE
5245,NEVER USED COCAINE
5246,NEVER USED COCAINE
5247,NEVER USED COCAINE
5248,NEVER USED COCAINE
5249,NEVER USED COCAINE
5250,No
5251,NEVER USED COCAINE
5252,NEVER USED COCAINE
5253,NEVER USED COCAINE
5254,NEVER USED COCAINE
5255,NEVER USED COCAINE
5256,NEVER USED COCAINE
5257,NEVER USED COCAINE
5258,NEVER USED COCAINE
5259,NEVER USED COCAINE
5260,No
5261,NEVER USED COCAINE
5262,NEVER USED COCAINE
5263,NEVER USED COCAINE
5264,NEVER USED COCAINE
5265,NEVER USED COCAINE
5266,NEVER USED COCAINE
5267,NEVER USED COCAINE
5268,NEVER USED COCAINE
5269,NEVER USED COCAINE
5270,NEVER USED COCAINE
5271,NEVER USED COCAINE
5272,NEVER USED COCAINE
5273,NEVER USED COCAINE
5274,NEVER USED COCAINE
5275,NEVER USED COCAINE
5276,NEVER USED COCAINE
5277,NEVER USED COCAINE
5278,NEVER USED COCAINE
5279,NEVER USED COCAINE
5280,NEVER USED COCAINE
5281,DID NOT USE COCAINE PST 12 MOS
5282,NEVER USED COCAINE
5283,NEVER USED COCAINE
5284,NEVER USED COCAINE
5285,NEVER USED COCAINE
5286,NEVER USED COCAINE
5287,NEVER USED COCAINE
5288,No
5289,NEVER USED COCAINE
5290,NEVER USED COCAINE
5291,NEVER USED COCAINE
5292,NEVER USED COCAINE
5293,NEVER USED COCAINE
5294,NEVER USED COCAINE
5295,NEVER USED COCAINE
5296,NEVER USED COCAINE
5297,NEVER USED COCAINE
5298,NEVER USED COCAINE
5299,NEVER USED COCAINE
5300,NEVER USED COCAINE
5301,NEVER USED COCAINE
5302,NEVER USED COCAINE
5303,NEVER USED COCAINE
5304,NEVER USED COCAINE
5305,NEVER USED COCAINE
5306,NEVER USED COCAINE
5307,NEVER USED COCAINE
5308,Yes
5309,NEVER USED COCAINE
5310,NEVER USED COCAINE
5311,NEVER USED COCAINE
5312,NEVER USED COCAINE
5313,DID NOT USE COCAINE PST 12 MOS
5314,NEVER USED COCAINE
5315,NEVER USED COCAINE
5316,NEVER USED COCAINE
5317,NEVER USED COCAINE
5318,NEVER USED COCAINE
5319,DID NOT USE COCAINE PST 12 MOS
5320,NEVER USED COCAINE
5321,NEVER USED COCAINE
5322,NEVER USED COCAINE
5323,NEVER USED COCAINE
5324,NEVER USED COCAINE
5325,NEVER USED COCAINE
5326,NEVER USED COCAINE
5327,DID NOT USE COCAINE PST 12 MOS
5328,BLANK (NO ANSWER)
5329,NEVER USED COCAINE
5330,NEVER USED COCAINE
5331,NEVER USED COCAINE
5332,NEVER USED COCAINE
5333,NEVER USED COCAINE
5334,NEVER USED COCAINE
5335,NEVER USED COCAINE
5336,NEVER USED COCAINE
5337,NEVER USED COCAINE
5338,NEVER USED COCAINE
5339,NEVER USED COCAINE
5340,DID NOT USE COCAINE PST 12 MOS
5341,NEVER USED COCAINE
5342,NEVER USED COCAINE
5343,NEVER USED COCAINE
5344,NEVER USED COCAINE
5345,NEVER USED COCAINE
5346,NEVER USED COCAINE
5347,NEVER USED COCAINE
5348,NEVER USED COCAINE
5349,NEVER USED COCAINE
5350,NEVER USED COCAINE
5351,NEVER USED COCAINE
5352,NEVER USED COCAINE
5353,NEVER USED COCAINE
5354,NEVER USED COCAINE
5355,NEVER USED COCAINE
5356,NEVER USED COCAINE
5357,NEVER USED COCAINE
5358,NEVER USED COCAINE
5359,NEVER USED COCAINE
5360,NEVER USED COCAINE
5361,NEVER USED COCAINE
5362,NEVER USED COCAINE
5363,NEVER USED COCAINE
5364,NEVER USED COCAINE
5365,NEVER USED COCAINE
5366,NEVER USED COCAINE
5367,NEVER USED COCAINE
5368,NEVER USED COCAINE
5369,NEVER USED COCAINE
5370,NEVER USED COCAINE
5371,NEVER USED COCAINE
5372,NEVER USED COCAINE
5373,NEVER USED COCAINE
5374,NEVER USED COCAINE
5375,NEVER USED COCAINE
5376,NEVER USED COCAINE
5377,DID NOT USE COCAINE PST 12 MOS
5378,NEVER USED COCAINE
5379,NEVER USED COCAINE
5380,No
5381,NEVER USED COCAINE
5382,NEVER USED COCAINE
5383,NEVER USED COCAINE
5384,NEVER USED COCAINE
5385,NEVER USED COCAINE
5386,NEVER USED COCAINE
5387,NEVER USED COCAINE
5388,NEVER USED COCAINE
5389,NEVER USED COCAINE
5390,NEVER USED COCAINE
5391,NEVER USED COCAINE
5392,NEVER USED COCAINE
5393,NEVER USED COCAINE
5394,NEVER USED COCAINE
5395,NEVER USED COCAINE
5396,NEVER USED COCAINE
5397,NEVER USED COCAINE
5398,NEVER USED COCAINE
5399,NEVER USED COCAINE
5400,NEVER USED COCAINE
5401,NEVER USED COCAINE
5402,NEVER USED COCAINE
5403,NEVER USED COCAINE
5404,NEVER USED COCAINE
5405,DID NOT USE COCAINE PST 12 MOS
5406,NEVER USED COCAINE
5407,NEVER USED COCAINE
5408,DID NOT USE COCAINE PST 12 MOS
5409,NEVER USED COCAINE
5410,NEVER USED COCAINE
5411,NEVER USED COCAINE
5412,NEVER USED COCAINE
5413,NEVER USED COCAINE
5414,NEVER USED COCAINE
5415,No
5416,NEVER USED COCAINE
5417,NEVER USED COCAINE
5418,NEVER USED COCAINE
5419,No
5420,NEVER USED COCAINE
5421,NEVER USED COCAINE
5422,NEVER USED COCAINE
5423,NEVER USED COCAINE
5424,NEVER USED COCAINE
5425,NEVER USED COCAINE
5426,NEVER USED COCAINE
5427,NEVER USED COCAINE
5428,DID NOT USE COCAINE PST 12 MOS
5429,NEVER USED COCAINE
5430,NEVER USED COCAINE
5431,DID NOT USE COCAINE PST 12 MOS
5432,NEVER USED COCAINE
5433,NEVER USED COCAINE
5434,NEVER USED COCAINE
5435,NEVER USED COCAINE
5436,NEVER USED COCAINE
5437,NEVER USED COCAINE
5438,NEVER USED COCAINE
5439,NEVER USED COCAINE
5440,NEVER USED COCAINE
5441,NEVER USED COCAINE
5442,NEVER USED COCAINE
5443,NEVER USED COCAINE
5444,NEVER USED COCAINE
5445,NEVER USED COCAINE
5446,NEVER USED COCAINE
5447,NEVER USED COCAINE
5448,NEVER USED COCAINE
5449,NEVER USED COCAINE
5450,NEVER USED COCAINE
5451,NEVER USED COCAINE
5452,NEVER USED COCAINE
5453,NEVER USED COCAINE
5454,NEVER USED COCAINE
5455,NEVER USED COCAINE
5456,NEVER USED COCAINE
5457,NEVER USED COCAINE
5458,NEVER USED COCAINE
5459,NEVER USED COCAINE
5460,NEVER USED COCAINE
5461,NEVER USED COCAINE
5462,DID NOT USE COCAINE PST 12 MOS
5463,NEVER USED COCAINE
5464,NEVER USED COCAINE
5465,NEVER USED COCAINE
5466,NEVER USED COCAINE
5467,NEVER USED COCAINE
5468,NEVER USED COCAINE
5469,NEVER USED COCAINE
5470,NEVER USED COCAINE
5471,NEVER USED COCAINE
5472,DID NOT USE COCAINE PST 12 MOS
5473,NEVER USED COCAINE
5474,NEVER USED COCAINE
5475,NEVER USED COCAINE
5476,NEVER USED COCAINE
5477,NEVER USED COCAINE
5478,NEVER USED COCAINE
5479,NEVER USED COCAINE
5480,NEVER USED COCAINE
5481,NEVER USED COCAINE
5482,NEVER USED COCAINE
5483,NEVER USED COCAINE
5484,NEVER USED COCAINE
5485,NEVER USED COCAINE
5486,NEVER USED COCAINE
5487,NEVER USED COCAINE
5488,NEVER USED COCAINE
5489,NEVER USED COCAINE
5490,NEVER USED COCAINE
5491,NEVER USED COCAINE
5492,NEVER USED COCAINE
5493,NEVER USED COCAINE
5494,NEVER USED COCAINE
5495,NEVER USED COCAINE
5496,NEVER USED COCAINE
5497,NEVER USED COCAINE
5498,NEVER USED COCAINE
5499,NEVER USED COCAINE
5500,NEVER USED COCAINE
5501,DID NOT USE COCAINE PST 12 MOS
5502,NEVER USED COCAINE
5503,NEVER USED COCAINE
5504,NEVER USED COCAINE
5505,NEVER USED COCAINE
5506,NEVER USED COCAINE
5507,DID NOT USE COCAINE PST 12 MOS
5508,NEVER USED COCAINE
5509,No
5510,NEVER USED COCAINE
5511,NEVER USED COCAINE
5512,BLANK (NO ANSWER)
5513,NEVER USED COCAINE
5514,NEVER USED COCAINE
5515,NEVER USED COCAINE
5516,NEVER USED COCAINE
5517,No
5518,NEVER USED COCAINE
5519,NEVER USED COCAINE
5520,NEVER USED COCAINE
5521,NEVER USED COCAINE
5522,NEVER USED COCAINE
5523,NEVER USED COCAINE
5524,NEVER USED COCAINE
5525,NEVER USED COCAINE
5526,NEVER USED COCAINE
5527,NEVER USED COCAINE
5528,NEVER USED COCAINE
5529,DID NOT USE COCAINE PST 12 MOS
5530,NEVER USED COCAINE
5531,NEVER USED COCAINE
5532,DID NOT USE COCAINE PST 12 MOS
5533,NEVER USED COCAINE
5534,NEVER USED COCAINE
5535,NEVER USED COCAINE
5536,DID NOT USE COCAINE PST 12 MOS
5537,NEVER USED COCAINE
5538,NEVER USED COCAINE
5539,NEVER USED COCAINE
5540,NEVER USED COCAINE
5541,Yes
5542,DID NOT USE COCAINE PST 12 MOS
5543,NEVER USED COCAINE
5544,NEVER USED COCAINE
5545,NEVER USED COCAINE
5546,NEVER USED COCAINE
5547,NEVER USED COCAINE
5548,NEVER USED COCAINE
5549,NEVER USED COCAINE
5550,NEVER USED COCAINE
5551,NEVER USED COCAINE
5552,NEVER USED COCAINE
5553,NEVER USED COCAINE
5554,NEVER USED COCAINE
5555,DID NOT USE COCAINE PST 12 MOS
5556,NEVER USED COCAINE
5557,NEVER USED COCAINE
5558,DID NOT USE COCAINE PST 12 MOS
5559,NEVER USED COCAINE
5560,NEVER USED COCAINE
5561,NEVER USED COCAINE
5562,NEVER USED COCAINE
5563,NEVER USED COCAINE
5564,NEVER USED COCAINE
5565,NEVER USED COCAINE
5566,NEVER USED COCAINE
5567,NEVER USED COCAINE
5568,NEVER USED COCAINE
5569,NEVER USED COCAINE
5570,No
5571,NEVER USED COCAINE
5572,NEVER USED COCAINE
5573,NEVER USED COCAINE
5574,NEVER USED COCAINE
5575,NEVER USED COCAINE
5576,NEVER USED COCAINE
5577,NEVER USED COCAINE
5578,NEVER USED COCAINE
5579,NEVER USED COCAINE
5580,NEVER USED COCAINE
5581,NEVER USED COCAINE
5582,NEVER USED COCAINE
5583,NEVER USED COCAINE
5584,NEVER USED COCAINE
5585,NEVER USED COCAINE
5586,NEVER USED COCAINE
5587,NEVER USED COCAINE
5588,No
5589,NEVER USED COCAINE
5590,NEVER USED COCAINE
5591,DID NOT USE COCAINE PST 12 MOS
5592,NEVER USED COCAINE
5593,NEVER USED COCAINE
5594,NEVER USED COCAINE
5595,NEVER USED COCAINE
5596,NEVER USED COCAINE
5597,NEVER USED COCAINE
5598,NEVER USED COCAINE
5599,NEVER USED COCAINE
5600,NEVER USED COCAINE
5601,NEVER USED COCAINE
5602,NEVER USED COCAINE
5603,NEVER USED COCAINE
5604,NEVER USED COCAINE
5605,NEVER USED COCAINE
5606,NEVER USED COCAINE
5607,NEVER USED COCAINE
5608,NEVER USED COCAINE
5609,NEVER USED COCAINE
5610,NEVER USED COCAINE
5611,NEVER USED COCAINE
5612,NEVER USED COCAINE
5613,DID NOT USE COCAINE PST 12 MOS
5614,NEVER USED COCAINE
5615,NEVER USED COCAINE
5616,NEVER USED COCAINE
5617,DID NOT USE COCAINE PST 12 MOS
5618,NEVER USED COCAINE
5619,NEVER USED COCAINE
5620,NEVER USED COCAINE
5621,NEVER USED COCAINE
5622,NEVER USED COCAINE
5623,NEVER USED COCAINE
5624,NEVER USED COCAINE
5625,NEVER USED COCAINE
5626,NEVER USED COCAINE
5627,DID NOT USE COCAINE PST 12 MOS
5628,NEVER USED COCAINE
5629,NEVER USED COCAINE
5630,NEVER USED COCAINE
5631,NEVER USED COCAINE
5632,NEVER USED COCAINE
5633,NEVER USED COCAINE
5634,NEVER USED COCAINE
5635,NEVER USED COCAINE
5636,NEVER USED COCAINE
5637,NEVER USED COCAINE
5638,NEVER USED COCAINE
5639,NEVER USED COCAINE
5640,No
5641,No
5642,NEVER USED COCAINE
5643,NEVER USED COCAINE
5644,NEVER USED COCAINE
5645,NEVER USED COCAINE
5646,NEVER USED COCAINE
5647,NEVER USED COCAINE
5648,NEVER USED COCAINE
5649,NEVER USED COCAINE
5650,NEVER USED COCAINE
5651,NEVER USED COCAINE
5652,NEVER USED COCAINE
5653,NEVER USED COCAINE
5654,DID NOT USE COCAINE PST 12 MOS
5655,NEVER USED COCAINE
5656,NEVER USED COCAINE
5657,NEVER USED COCAINE
5658,DID NOT USE COCAINE PST 12 MOS
5659,NEVER USED COCAINE
5660,NEVER USED COCAINE
5661,NEVER USED COCAINE
5662,NEVER USED COCAINE
5663,NEVER USED COCAINE
5664,NEVER USED COCAINE
5665,NEVER USED COCAINE
5666,NEVER USED COCAINE
5667,DID NOT USE COCAINE PST 12 MOS
5668,NEVER USED COCAINE
5669,NEVER USED COCAINE
5670,NEVER USED COCAINE
5671,NEVER USED COCAINE
5672,NEVER USED COCAINE
5673,NEVER USED COCAINE
5674,NEVER USED COCAINE
5675,No
5676,NEVER USED COCAINE
5677,NEVER USED COCAINE
5678,NEVER USED COCAINE
5679,NEVER USED COCAINE
5680,NEVER USED COCAINE
5681,NEVER USED COCAINE
5682,NEVER USED COCAINE
5683,NEVER USED COCAINE
5684,NEVER USED COCAINE
5685,NEVER USED COCAINE
5686,NEVER USED COCAINE
5687,NEVER USED COCAINE
5688,NEVER USED COCAINE
5689,NEVER USED COCAINE
5690,NEVER USED COCAINE
5691,DID NOT USE COCAINE PST 12 MOS
5692,DID NOT USE COCAINE PST 12 MOS
5693,NEVER USED COCAINE
5694,NEVER USED COCAINE
5695,NEVER USED COCAINE
5696,NEVER USED COCAINE
5697,NEVER USED COCAINE
5698,NEVER USED COCAINE
5699,NEVER USED COCAINE
5700,NEVER USED COCAINE
5701,NEVER USED COCAINE
5702,NEVER USED COCAINE
5703,NEVER USED COCAINE
5704,NEVER USED COCAINE
5705,NEVER USED COCAINE
5706,NEVER USED COCAINE
5707,NEVER USED COCAINE
5708,NEVER USED COCAINE
5709,NEVER USED COCAINE
5710,NEVER USED COCAINE
5711,NEVER USED COCAINE
5712,NEVER USED COCAINE
5713,NEVER USED COCAINE
5714,NEVER USED COCAINE
5715,NEVER USED COCAINE
5716,NEVER USED COCAINE
5717,NEVER USED COCAINE
5718,NEVER USED COCAINE
5719,No
5720,NEVER USED COCAINE
5721,NEVER USED COCAINE
5722,NEVER USED COCAINE
5723,NEVER USED COCAINE
5724,NEVER USED COCAINE
5725,DID NOT USE COCAINE PST 12 MOS
5726,NEVER USED COCAINE
5727,NEVER USED COCAINE
5728,NEVER USED COCAINE
5729,NEVER USED COCAINE
5730,NEVER USED COCAINE
5731,NEVER USED COCAINE
5732,NEVER USED COCAINE
5733,NEVER USED COCAINE
5734,NEVER USED COCAINE
5735,NEVER USED COCAINE
5736,NEVER USED COCAINE
5737,NEVER USED COCAINE
5738,NEVER USED COCAINE
5739,NEVER USED COCAINE
5740,DID NOT USE COCAINE PST 12 MOS
5741,NEVER USED COCAINE
5742,NEVER USED COCAINE
5743,NEVER USED COCAINE
5744,No
5745,NEVER USED COCAINE
5746,DID NOT USE COCAINE PST 12 MOS
5747,NEVER USED COCAINE
5748,NEVER USED COCAINE
5749,NEVER USED COCAINE
5750,NEVER USED COCAINE
5751,NEVER USED COCAINE
5752,NEVER USED COCAINE
5753,NEVER USED COCAINE
5754,NEVER USED COCAINE
5755,NEVER USED COCAINE
5756,DID NOT USE COCAINE PST 12 MOS
5757,NEVER USED COCAINE
5758,NEVER USED COCAINE
5759,NEVER USED COCAINE
5760,NEVER USED COCAINE
5761,NEVER USED COCAINE
5762,NEVER USED COCAINE
5763,DID NOT USE COCAINE PST 12 MOS
5764,DID NOT USE COCAINE PST 12 MOS
5765,NEVER USED COCAINE
5766,NEVER USED COCAINE
5767,NEVER USED COCAINE
5768,NEVER USED COCAINE
5769,NEVER USED COCAINE
5770,NEVER USED COCAINE
5771,NEVER USED COCAINE
5772,NEVER USED COCAINE
5773,NEVER USED COCAINE
5774,NEVER USED COCAINE
5775,NEVER USED COCAINE
5776,NEVER USED COCAINE
5777,NEVER USED COCAINE
5778,NEVER USED COCAINE
5779,NEVER USED COCAINE
5780,NEVER USED COCAINE
5781,NEVER USED COCAINE
5782,NEVER USED COCAINE
5783,NEVER USED COCAINE
5784,NEVER USED COCAINE
5785,NEVER USED COCAINE
5786,NEVER USED COCAINE
5787,NEVER USED COCAINE
5788,NEVER USED COCAINE
5789,NEVER USED COCAINE
5790,NEVER USED COCAINE
